order_id,customer_id,product_id,order_date,sales,quantity_sold,shipping_cost
3752,73,93,13/01/2024,299.46,1,26.77
3753,1194,29,17/07/2024,512.6,7,12.09
3754,93,85,18/05/2024,421.74,5,20.07
3755,476,67,09/03/2024,710.73,3,13.57
3756,835,96,10/10/2024,136.95,3,39.81
3757,519,42,15/06/2024,115.95,9,44.38
3758,428,52,30/12/2023,46.59,3,6.83
3759,1030,74,27/05/2024,539,2,46.74
3760,366,29,22/10/2024,540.42,7,23.62
3761,807,22,20/02/2024,650.36,3,23.71
3762,1308,64,05/11/2024,221.43,10,30.53
3763,260,74,01/11/2024,672.89,7,28.34
3764,513,54,23/01/2024,988,9,27.04
3765,1137,25,10/01/2024,650.67,1,39.53
3766,1411,90,15/07/2024,303.18,5,11.73
3767,1364,15,10/02/2024,713.91,8,28.92
3768,1492,5,21/04/2024,484.83,4,27.98
3769,1431,8,24/02/2024,431.19,5,12.23
3770,1882,71,13/02/2024,204.59,8,43.42
3771,345,3,21/10/2024,160.01,9,11.86
3772,1311,14,14/12/2024,296.24,2,38.15
3773,277,44,05/07/2024,796.92,3,48.87
3774,1100,26,11/11/2024,616.28,2,47.46
3775,63,73,31/08/2024,716.42,7,31.33
3776,28,70,02/02/2024,198.81,5,36.31
3777,1422,90,28/01/2024,276.84,6,18.14
3778,757,86,28/07/2024,952.81,2,15.28
3779,827,42,11/10/2024,592.92,10,27.94
3780,1829,22,13/09/2024,73.5,3,31.5
3781,905,60,03/12/2024,225.62,2,17.45
3782,302,68,07/09/2024,414.62,3,14.72
3783,460,61,16/01/2024,847.57,8,22.09
3784,411,62,11/03/2024,875.05,8,32.16
3785,1633,53,09/10/2024,270.58,9,14.03
3786,757,19,24/01/2024,179.47,2,16.78
3787,1269,9,29/02/2024,516.95,6,37.37
3788,695,30,16/03/2024,81.94,4,15.97
3789,483,76,07/01/2024,933.02,5,11.35
3790,958,84,08/04/2024,221.82,7,12.55
3791,437,87,31/08/2024,159.95,9,48.94
3792,1473,78,10/03/2024,950.84,1,26.84
3793,83,53,16/04/2024,556.24,9,5.2
3794,760,75,02/08/2024,397.19,1,11.05
3795,1697,70,30/09/2024,745.99,6,34.99
3796,744,7,23/08/2024,511.31,7,37.1
3797,1308,74,24/07/2024,652.26,7,8.31
3798,647,81,30/04/2024,392.26,4,36.23
3799,1644,18,15/12/2024,35.5,2,28.86
3800,1897,61,26/03/2024,255.04,10,24.77
3801,334,6,10/11/2024,536.53,8,36.06
3802,523,11,31/08/2024,176.13,3,8.65
3803,1479,53,23/01/2024,52.94,6,21.84
3804,630,78,25/07/2024,614.09,8,18.14
3805,1144,6,06/03/2024,169.31,2,16.19
3806,1560,19,06/12/2024,256.11,2,7.06
3807,509,95,15/01/2024,266.17,5,37.29
3808,529,48,16/06/2024,834.28,3,37.17
3809,1014,83,13/07/2024,914.53,10,40.63
3810,1870,25,05/10/2024,287.16,6,26.71
3811,809,28,17/08/2024,365.74,5,13.11
3812,1219,60,16/03/2024,318.9,3,6.33
3813,685,80,20/05/2024,144.39,4,34.75
3814,1522,23,01/02/2024,659.93,6,10.48
3815,1062,60,30/04/2024,338.87,4,6.98
3816,1093,20,08/06/2024,991.95,1,33.05
3817,568,41,13/04/2024,232.43,7,22.31
3818,1618,49,06/04/2024,940.27,3,27.05
3819,73,13,30/04/2024,753.4,1,9.38
3820,1072,19,14/03/2024,801.95,7,7.78
3821,500,8,16/10/2024,720.45,6,46.89
3822,219,33,26/03/2024,714.42,4,38.94
3823,438,62,05/12/2024,649.8,2,14.4
3824,1540,93,23/11/2024,424.92,7,19.23
3825,528,31,31/05/2024,264.56,1,48.31
3826,761,89,05/09/2024,471.95,3,21.66
3827,309,41,21/11/2024,207.72,3,7.13
3828,193,85,23/05/2024,423.05,5,40.26
3829,120,36,07/01/2024,623.78,2,32.82
3830,727,43,30/05/2024,107.12,10,49.69
3831,366,31,22/08/2024,870.78,1,41.56
3832,1332,31,29/01/2024,776.16,4,22.95
3833,1018,6,11/09/2024,890.8,6,25.14
3834,954,80,11/06/2024,555.11,8,18.02
3835,1036,18,24/09/2024,891.4,10,27.73
3836,816,43,14/06/2024,111.26,9,16.69
3837,1890,34,09/09/2024,337.36,4,36.61
3838,872,22,09/04/2024,596.85,7,47.35
3839,877,2,04/09/2024,720.68,4,44.14
3840,1443,65,04/06/2024,262.57,8,32.52
3841,837,86,21/05/2024,869.84,9,48.33
3842,1525,91,25/11/2024,464.37,10,21.63
3843,61,59,29/05/2024,174.23,4,45.27
3844,56,92,14/01/2024,249.42,9,17.94
3845,291,7,01/09/2024,366.63,10,43.54
3846,1756,89,05/08/2024,536.23,5,37.4
3847,1119,47,28/01/2024,931.83,3,25.29
3848,990,90,10/08/2024,81.49,6,14.29
3849,609,97,18/07/2024,580.93,4,40.55
3850,1067,62,04/11/2024,235.07,3,32.65
3851,1820,2,30/08/2024,479.81,1,40.78
3852,574,63,21/11/2024,622.58,7,15.96
3853,1557,72,25/04/2024,891.33,5,25.61
3854,257,66,12/12/2024,279.16,2,48.48
3855,1758,75,23/12/2023,763.48,5,48.29
3856,1614,85,13/02/2024,58.11,4,35.31
3857,221,4,20/05/2024,472.69,6,43.09
3858,1308,57,27/03/2024,606.92,9,12.47
3859,331,62,07/04/2024,768.99,5,6.5
3860,547,63,10/06/2024,131.25,5,47.26
3861,1840,25,20/07/2024,821.41,4,27.41
3862,868,41,20/10/2024,194.46,6,14.25
3863,116,52,31/05/2024,547.06,6,39.79
3864,932,29,14/05/2024,709.94,7,35.87
3865,1547,85,13/08/2024,548.43,5,13.49
3866,766,95,20/10/2024,700.67,1,18.56
3867,1528,81,22/07/2024,158.45,7,46.42
3868,1105,98,08/01/2024,418.64,8,42.75
3869,1860,96,12/05/2024,158.97,9,17.17
3870,365,1,07/05/2024,54.77,5,8.47
3871,21,56,28/06/2024,174.11,4,38.65
3872,2,13,27/08/2024,585.24,8,37.29
3873,530,47,15/09/2024,414.14,6,16.2
3874,1556,4,30/11/2024,340.56,9,43.46
3875,96,95,10/03/2024,449.2,8,26.76
3876,290,29,14/06/2024,69.39,7,42.57
3877,1734,90,16/12/2024,916.4,10,36.35
3878,986,18,08/02/2024,547.99,6,19.1
3879,1525,86,03/01/2024,147.13,9,34.32
3880,1097,37,25/06/2024,478.17,6,36.79
3881,1554,30,17/02/2024,526.58,10,35.57
3882,1893,90,23/07/2024,190.88,5,13.09
3883,1405,33,22/05/2024,634.8,8,8.61
3884,263,86,01/08/2024,173.17,6,37.2
3885,261,46,07/03/2024,505.75,6,27.95
3886,1946,97,02/10/2024,820.35,7,48.22
3887,1943,23,08/07/2024,885.71,8,36.53
3888,791,52,06/11/2024,884.01,2,40.6
3889,1221,71,04/06/2024,708.09,2,18.78
3890,91,61,05/05/2024,671.59,4,22.16
3891,1621,23,24/06/2024,211.38,7,33
3892,1109,57,02/08/2024,616.74,2,12.69
3893,1785,75,19/10/2024,184.29,8,42.75
3894,930,79,11/05/2024,940.18,9,9.01
3895,56,51,23/01/2024,277.27,4,7.08
3896,1569,40,08/02/2024,367.63,1,32.52
3897,1132,49,24/05/2024,732.35,7,42.87
3898,1681,89,02/04/2024,390.36,9,13.81
3899,1647,79,05/12/2024,960.9,7,33.25
3900,848,72,11/09/2024,944.15,9,33.82
3901,749,44,14/09/2024,441.46,5,7.25
3902,32,45,22/08/2024,335.14,10,38.83
3903,960,92,03/11/2024,87.6,8,39.73
3904,577,3,06/06/2024,820.79,7,44.95
3905,1387,90,08/07/2024,26.5,2,24.99
3906,208,70,17/10/2024,627.47,1,34.88
3907,1857,37,28/01/2024,976.49,6,12.17
3908,151,72,21/09/2024,481.36,1,39.26
3909,755,3,28/04/2024,669.8,7,13.11
3910,1196,15,11/02/2024,960.46,5,23.04
3911,643,52,21/06/2024,618.62,2,39.47
3912,53,4,25/02/2024,107.25,3,5.27
3913,449,25,01/04/2024,818.75,9,11.53
3914,683,22,22/09/2024,756.86,2,49.47
3915,141,73,16/05/2024,485.48,8,21.39
3916,164,38,21/09/2024,289.28,8,20.34
3917,774,14,28/11/2024,973.15,10,8.81
3918,1742,79,22/06/2024,628.93,7,40.02
3919,1139,37,04/02/2024,134.68,5,19.38
3920,939,45,09/04/2024,928.9,8,48.25
3921,1862,69,27/01/2024,335.83,6,16.03
3922,558,26,28/05/2024,123.16,5,43.22
3923,675,30,12/01/2024,542.25,1,5.99
3924,865,83,04/08/2024,767.3,10,17.02
3925,1033,46,17/02/2024,834.51,4,14.83
3926,1864,72,27/02/2024,876.6,5,25.73
3927,1937,29,06/07/2024,273.89,6,11.7
3928,6,8,20/02/2024,44.59,7,44.55
3929,680,5,29/02/2024,966.68,7,48.52
3930,1957,86,10/11/2024,243.85,3,11.71
3931,1192,11,09/02/2024,369.47,8,24.19
3932,1877,13,14/03/2024,431.64,6,41.99
3933,1607,41,10/12/2024,839.98,3,22.1
3934,1425,99,21/02/2024,610.36,10,25.78
3935,995,65,28/03/2024,634.33,7,18.08
3936,766,9,03/09/2024,742.85,9,30.39
3937,1778,47,15/08/2024,754.67,2,9.58
3938,1267,74,22/08/2024,294.84,1,8.32
3939,37,1,29/04/2024,729.99,3,11.34
3940,1354,74,24/09/2024,392.65,5,15.44
3941,1044,1,25/07/2024,432.68,1,39.55
3942,1795,41,06/08/2024,585.12,3,25.46
3943,905,65,03/07/2024,517.47,4,11.23
3944,412,60,13/06/2024,845.33,8,11.05
3945,426,27,10/11/2024,734.31,6,44.63
3946,553,74,23/08/2024,345.38,10,12.35
3947,422,46,28/04/2024,950.76,1,23.33
3948,1134,29,28/01/2024,625.87,9,7.86
3949,202,34,16/12/2024,664.58,9,29.66
3950,1644,37,05/02/2024,754.55,1,13.78
3951,967,9,23/09/2024,989.89,2,18.04
3952,1576,27,21/12/2023,778.7,9,5.43
3953,117,90,11/05/2024,147.23,8,13.8
3954,121,26,11/02/2024,42.34,1,40.05
3955,1866,69,21/06/2024,39.21,7,26.29
3956,1016,44,26/04/2024,808.22,9,43.03
3957,839,91,22/04/2024,664.66,9,21.41
3958,792,5,14/07/2024,829.47,7,41.76
3959,496,56,22/03/2024,525.41,4,16.07
3960,1322,28,09/11/2024,50.08,5,21.48
3961,286,66,27/09/2024,563.71,1,24.2
3962,1074,34,19/03/2024,404.07,3,46.48
3963,1750,64,10/02/2024,717.91,3,41.41
3964,1116,95,07/12/2024,680.06,9,42.21
3965,843,60,06/05/2024,85.71,1,38.29
3966,229,96,30/01/2024,371.95,7,33.6
3967,80,96,16/07/2024,162.92,7,41.46
3968,1821,79,07/02/2024,501.99,7,9.47
3969,1570,49,03/01/2024,404.97,6,38.64
3970,1216,48,15/07/2024,291.44,5,43.66
3971,376,29,20/02/2024,266.57,4,26.73
3972,1108,84,17/02/2024,371.32,1,11.98
3973,1265,42,30/08/2024,359.68,7,6.77
3974,555,67,09/02/2024,787.15,10,22.67
3975,623,32,30/05/2024,656.74,7,38.68
3976,844,24,13/04/2024,111.43,9,16.48
3977,1991,71,25/04/2024,762.3,9,23.88
3978,64,83,25/11/2024,379.86,8,13.31
3979,1720,24,17/09/2024,889.58,10,24.29
3980,973,83,29/04/2024,180.1,2,27.14
3981,1288,77,12/01/2024,437.19,7,32.64
3982,336,30,13/12/2024,924.08,3,41.19
3983,1869,11,04/07/2024,448.58,9,10.45
3984,1902,93,06/08/2024,938.64,10,13.41
3985,1732,40,02/10/2024,331.75,5,47.65
3986,271,1,28/09/2024,833.98,10,28.15
3987,1548,51,16/06/2024,460.21,4,27.46
3988,1916,30,01/10/2024,42.08,1,35.14
3989,1773,13,04/01/2024,379.57,6,11.71
3990,210,67,02/06/2024,902.32,7,36.5
3991,317,17,01/05/2024,467.42,3,33.59
3992,1425,60,30/05/2024,951.88,9,49.3
3993,969,66,04/12/2024,670.76,6,41.63
3994,1471,70,06/06/2024,240.17,3,26.56
3995,1684,46,01/08/2024,269.68,9,7.83
3996,967,63,24/03/2024,581.37,1,8.42
3997,1187,61,07/06/2024,313.46,5,21.91
3998,384,76,05/03/2024,207.59,3,49.16
3999,993,54,29/04/2024,91.68,1,37
4000,412,11,24/04/2024,253.53,3,44.26
4001,1743,16,18/04/2024,336.91,10,7.03
4002,1983,42,27/07/2024,956.02,2,12.57
4003,627,65,01/07/2024,675.22,7,42.21
4004,1968,61,01/09/2024,116.38,7,25.91
4005,1504,100,11/04/2024,591.25,10,33.79
4006,1921,37,03/01/2024,715.2,1,45.84
4007,194,95,19/11/2024,253.75,4,49.01
4008,1882,20,18/04/2024,842.8,3,5.68
4009,1459,91,15/12/2024,820.77,9,19.65
4010,1142,36,20/01/2024,762.46,6,43.79
4011,1764,78,09/12/2024,175.09,5,11.71
4012,593,32,01/05/2024,916.87,6,27.94
4013,800,13,06/08/2024,155.81,2,16.5
4014,747,80,18/08/2024,513.93,2,39.37
4015,271,4,21/04/2024,355.92,3,29.32
4016,723,75,19/04/2024,862.2,4,30.2
4017,11,45,12/11/2024,729.79,1,17.43
4018,995,17,22/04/2024,951.98,7,38.66
4019,653,40,13/07/2024,613.13,8,28.09
4020,709,34,06/02/2024,967.23,7,35.49
4021,1612,42,08/12/2024,555.11,10,28.86
4022,596,14,07/10/2024,548.17,8,47.25
4023,191,82,12/03/2024,650.29,2,5.97
4024,1509,29,05/03/2024,804.37,5,21.65
4025,728,43,17/12/2024,733.27,5,42.9
4026,61,93,05/03/2024,268.47,10,49.97
4027,114,77,12/10/2024,476.63,10,42.78
4028,1551,61,12/10/2024,611.96,10,26.98
4029,1038,71,18/05/2024,537.71,6,32.13
4030,1214,77,19/03/2024,164.76,10,46.44
4031,605,44,15/05/2024,598.37,4,18.11
4032,822,30,07/08/2024,658.05,7,40.42
4033,356,60,10/05/2024,639.38,5,19.51
4034,93,35,27/12/2023,419.11,9,19.91
4035,1802,61,06/10/2024,706.81,6,23.91
4036,1118,69,30/09/2024,871.2,7,35.18
4037,1965,27,26/03/2024,894.27,1,29.51
4038,563,67,11/11/2024,397.44,10,16.15
4039,655,21,02/11/2024,484.64,5,28.37
4040,1440,100,08/08/2024,739.47,9,41.88
4041,239,52,28/03/2024,644.84,5,47.39
4042,1442,89,21/09/2024,453.26,5,39.22
4043,416,32,02/02/2024,76.09,9,22.01
4044,1058,53,01/06/2024,837.63,4,26.07
4045,1289,36,10/02/2024,716.77,1,32
4046,1066,32,27/04/2024,474.54,7,27.94
4047,1739,73,25/06/2024,677.67,1,15.14
4048,1465,6,26/08/2024,826.91,10,19.04
4049,642,14,14/06/2024,269.36,6,41.93
4050,1029,77,11/03/2024,918.87,6,22.97
4051,899,69,29/08/2024,731.32,4,28.43
4052,1883,79,02/04/2024,376.71,10,43.09
4053,1217,54,28/04/2024,275.75,7,25.79
4054,1562,90,04/03/2024,395.95,5,35.42
4055,822,47,11/05/2024,709.8,4,32.38
4056,678,90,26/10/2024,78.59,9,39.78
4057,847,21,30/10/2024,197.49,2,48.45
4058,1734,51,16/02/2024,905.54,9,43.61
4059,77,8,14/01/2024,950.21,5,46.34
4060,1591,89,03/06/2024,535.91,7,49.49
4061,663,57,02/08/2024,133.41,6,49.78
4062,616,81,19/09/2024,641.29,8,43.33
4063,515,62,18/12/2024,994.41,9,37.21
4064,923,46,01/12/2024,522.86,2,8.97
4065,464,56,11/03/2024,780.47,3,11.95
4066,1477,90,13/06/2024,313.09,9,29.84
4067,887,41,09/04/2024,582.44,10,37.17
4068,1604,34,02/08/2024,665.78,5,12.51
4069,659,75,21/06/2024,29.41,6,24.61
4070,1418,41,22/09/2024,254.28,1,8.78
4071,239,28,16/12/2024,345.84,10,41.25
4072,721,22,25/12/2023,704.19,9,41.36
4073,1626,57,10/12/2024,460.95,5,10.37
4074,1441,22,23/08/2024,343.68,2,11.93
4075,298,73,03/03/2024,133.26,7,19.46
4076,144,41,19/06/2024,310.18,4,5.95
4077,1833,11,28/04/2024,474.34,4,38.61
4078,1075,87,12/11/2024,675.48,1,24.4
4079,329,62,05/01/2024,704.85,3,9.51
4080,1238,52,15/12/2024,298.16,3,48.7
4081,1295,77,04/02/2024,767.78,8,39.25
4082,767,88,27/01/2024,485.66,8,12.55
4083,340,100,12/12/2024,568.37,9,42.62
4084,1434,79,03/07/2024,330.9,9,24.72
4085,1975,37,05/12/2024,138.72,7,39.99
4086,283,56,07/03/2024,316.33,10,33.04
4087,1880,97,15/07/2024,350.43,1,36.63
4088,1003,31,25/05/2024,845.2,10,45.67
4089,1147,32,06/12/2024,127.18,3,27.46
4090,110,24,01/09/2024,36.25,9,10.61
4091,27,91,24/02/2024,303.65,7,6.17
4092,1351,32,20/03/2024,775.25,10,20.93
4093,1165,99,13/01/2024,510.82,7,7.39
4094,1508,7,08/08/2024,354.03,10,7.88
4095,1306,8,20/08/2024,890.35,1,31.64
4096,1731,89,26/05/2024,982.16,2,31.49
4097,1301,88,22/01/2024,461.93,1,7.7
4098,1802,7,04/08/2024,891.78,7,46.59
4099,1987,15,22/11/2024,34.08,10,7.4
4100,1514,99,16/02/2024,290.04,3,21.16
4101,344,23,21/05/2024,598.34,4,41.19
4102,880,17,14/11/2024,325.63,4,5.78
4103,34,6,16/11/2024,135.73,6,45.04
4104,1231,23,11/05/2024,587.12,6,19.2
4105,384,68,02/07/2024,997.94,4,24.36
4106,1181,19,10/01/2024,660.57,1,24.02
4107,1681,67,04/03/2024,25.36,10,17.27
4108,1099,9,03/07/2024,917.29,8,34.53
4109,252,95,05/08/2024,670.27,4,48.1
4110,103,86,27/08/2024,181.89,1,25.59
4111,1395,4,18/06/2024,265.06,5,28.35
4112,1531,51,19/02/2024,296.56,5,11.38
4113,556,35,08/11/2024,736.16,9,8.51
4114,724,41,08/08/2024,587.21,2,39.96
4115,361,60,02/12/2024,339,2,14.84
4116,1944,52,27/02/2024,834.05,6,15.06
4117,735,4,24/04/2024,477.55,1,48.95
4118,424,27,18/03/2024,296.17,6,35.3
4119,1218,47,20/07/2024,291.5,3,19.74
4120,1572,30,11/09/2024,830.79,5,34.81
4121,391,83,28/01/2024,667.76,8,38.11
4122,596,75,26/08/2024,667.77,2,46.19
4123,1892,52,27/08/2024,36.8,3,38.25
4124,892,4,22/07/2024,810.5,3,41.73
4125,1640,57,29/04/2024,543.23,2,28.31
4126,1481,76,02/05/2024,637.33,10,43.94
4127,696,27,30/10/2024,733.88,10,43.88
4128,654,40,06/08/2024,347.68,5,33.95
4129,869,59,18/09/2024,673.3,1,7.18
4130,566,20,04/07/2024,765.51,5,37.2
4131,99,48,04/06/2024,62.48,6,24.67
4132,92,95,05/01/2024,520.33,10,39.21
4133,1821,41,08/11/2024,490.82,7,44.69
4134,98,61,14/03/2024,255.63,10,17.73
4135,1291,47,20/10/2024,237.09,3,44.57
4136,748,71,01/06/2024,40.7,10,40
4137,115,85,20/04/2024,599.43,6,9.11
4138,600,18,23/01/2024,890.52,4,28.75
4139,248,37,21/03/2024,626.79,4,25.07
4140,1057,17,29/12/2023,706.14,6,5.6
4141,1016,66,11/02/2024,439.52,9,47.39
4142,1994,31,25/01/2024,81.92,1,44.91
4143,316,71,21/01/2024,692.63,4,43.45
4144,603,17,22/01/2024,255.21,2,9.16
4145,883,4,02/08/2024,868.74,2,35.26
4146,1817,58,04/03/2024,481.17,4,10.78
4147,90,24,20/11/2024,221.57,5,34.45
4148,1288,28,11/11/2024,242.89,4,22.15
4149,1297,39,01/08/2024,112.37,2,26.6
4150,344,13,18/07/2024,537.57,2,30.84
4151,904,27,23/10/2024,566.06,1,16.06
4152,386,37,11/11/2024,898.79,1,39.16
4153,583,59,10/08/2024,667.1,5,46.88
4154,121,99,24/07/2024,255.5,6,35.04
4155,832,58,10/09/2024,401.54,10,35.65
4156,1255,67,12/05/2024,391.34,5,44.29
4157,137,15,25/01/2024,478.84,10,26.09
4158,1950,10,24/06/2024,298.9,2,21.96
4159,892,13,27/03/2024,83.14,10,23.22
4160,828,8,22/10/2024,664.7,3,37.02
4161,624,53,22/06/2024,983.62,8,47.04
4162,1672,45,03/04/2024,247.93,7,10.08
4163,241,75,25/07/2024,163.26,5,42.6
4164,953,21,28/11/2024,691.83,10,31.05
4165,764,97,07/01/2024,719.17,8,28.65
4166,238,52,31/08/2024,429.64,9,34.11
4167,1667,96,01/01/2024,657.16,7,48.89
4168,1170,81,07/08/2024,20.9,7,48.79
4169,272,70,04/06/2024,56.68,3,39.31
4170,1140,77,01/11/2024,900.66,7,10.38
4171,425,83,02/06/2024,560.75,10,29.95
4172,929,39,30/09/2024,502.63,10,45.79
4173,513,45,13/10/2024,988.44,1,26.63
4174,755,59,24/01/2024,491.1,4,18.32
4175,323,46,02/10/2024,105.54,8,39.22
4176,712,36,25/01/2024,623.08,4,27.52
4177,1059,11,08/09/2024,932.72,10,10.07
4178,646,41,01/04/2024,381.81,2,33.67
4179,1072,78,05/09/2024,629.21,10,49.67
4180,181,46,17/03/2024,195.8,5,37.27
4181,1288,53,15/07/2024,810.13,4,39.09
4182,1301,23,06/11/2024,66.2,10,41.04
4183,1922,20,23/08/2024,310.72,4,25.64
4184,1378,82,22/06/2024,269.5,1,8.9
4185,50,1,18/05/2024,521.28,3,25.49
4186,463,81,12/02/2024,606.34,2,22.4
4187,177,61,15/09/2024,641.33,2,23.94
4188,1453,48,02/05/2024,88.07,6,34.8
4189,314,77,28/11/2024,387.56,1,28.76
4190,665,47,13/12/2024,115.1,6,16.45
4191,1413,13,23/11/2024,31.59,6,22.21
4192,1344,59,16/08/2024,294.1,9,40.79
4193,7,1,24/07/2024,354.25,5,25.43
4194,992,20,17/04/2024,471.77,2,37.06
4195,1579,89,21/05/2024,822.74,5,34.73
4196,1534,6,20/08/2024,714.59,1,29.84
4197,1489,77,16/03/2024,822.77,9,40.56
4198,1071,78,05/04/2024,536.85,4,33.5
4199,1403,55,28/10/2024,495,5,23.02
4200,597,15,19/09/2024,333.23,1,33.88
4201,1557,56,31/05/2024,337.18,10,8.27
4202,387,4,04/10/2024,322.19,6,49.81
4203,563,52,01/01/2024,257.76,10,46.51
4204,1726,6,17/06/2024,971.59,7,33.25
4205,798,2,23/08/2024,593.29,7,48.69
4206,162,81,25/08/2024,944.34,2,25.77
4207,929,45,23/03/2024,479.58,1,18.38
4208,424,28,23/02/2024,323.99,6,6.93
4209,451,13,01/10/2024,116.11,5,35.51
4210,424,8,13/07/2024,988.68,1,22.38
4211,1523,1,04/11/2024,823.65,10,35.39
4212,713,22,25/05/2024,907.65,10,17.88
4213,1517,76,16/05/2024,337.67,9,10.37
4214,487,53,15/11/2024,125.52,9,11.29
4215,1662,73,04/01/2024,754.82,2,25.09
4216,507,21,04/04/2024,617.54,2,39.68
4217,295,63,17/02/2024,436.03,3,28.41
4218,1216,89,06/07/2024,669.97,1,35.74
4219,1777,5,20/07/2024,590.93,4,46.62
4220,595,99,13/05/2024,447.34,6,26.36
4221,92,27,28/03/2024,258.35,7,16.07
4222,1788,96,23/04/2024,60.07,10,13.19
4223,1796,71,07/06/2024,195.87,6,47.13
4224,633,98,05/03/2024,936.32,7,37.86
4225,910,70,10/01/2024,453.73,5,5.67
4226,955,34,29/09/2024,763.91,2,28.93
4227,951,32,05/01/2024,93,10,41.68
4228,206,8,18/09/2024,16.19,10,10.66
4229,1085,73,03/03/2024,696.71,8,19.95
4230,685,98,19/12/2024,827.8,2,34
4231,1001,88,29/02/2024,407.33,8,15.99
4232,1356,95,04/02/2024,476.85,9,36.15
4233,1670,90,18/06/2024,759.25,3,48.35
4234,8,16,07/08/2024,321.27,1,14.17
4235,1948,77,15/10/2024,506.49,1,30.09
4236,827,21,25/01/2024,308.22,2,35.34
4237,1708,82,01/02/2024,616.78,9,41.43
4238,22,75,15/01/2024,138.6,9,20.64
4239,1430,89,28/09/2024,971.66,10,27.02
4240,16,32,07/10/2024,951.74,9,19.5
4241,1297,73,28/11/2024,461.78,9,44.82
4242,1945,1,22/12/2023,678.68,6,29.55
4243,370,16,21/06/2024,740.9,8,27.1
4244,1553,39,30/04/2024,706.15,10,15.5
4245,492,50,06/09/2024,391.77,2,17.67
4246,1118,3,08/02/2024,623.39,1,46.9
4247,1251,59,17/12/2024,836.85,1,14.81
4248,740,20,12/09/2024,442.06,3,24.58
4249,699,80,06/03/2024,384.71,2,28.45
4250,1628,77,28/05/2024,973.91,5,20.08
4251,761,19,15/02/2024,693.04,8,46.52
4252,269,70,25/03/2024,771.8,9,21.21
4253,868,57,23/11/2024,553.24,6,28.54
4254,560,80,06/10/2024,798.4,7,44.05
4255,716,18,30/06/2024,830.48,2,40.05
4256,949,30,03/02/2024,991.74,5,39.18
4257,1723,63,18/05/2024,357.24,9,44.11
4258,436,84,21/03/2024,880.71,9,9.01
4259,1852,98,19/12/2024,231.18,6,23.27
4260,1908,72,05/05/2024,424.04,7,7.83
4261,1059,17,11/06/2024,925.94,3,46.79
4262,16,54,09/08/2024,630.52,4,25.84
4263,1173,20,02/01/2024,234.87,4,17.08
4264,1400,75,20/07/2024,633.16,5,42.61
4265,530,37,03/05/2024,54.51,6,46.71
4266,27,21,09/10/2024,765.7,10,47.9
4267,1886,5,03/06/2024,421.03,2,47.99
4268,1252,44,10/05/2024,452.66,5,39.83
4269,1593,69,25/07/2024,910.3,6,43
4270,614,96,18/05/2024,727.23,4,13.56
4271,915,40,05/03/2024,187.5,8,6.7
4272,567,84,29/02/2024,152.08,10,8.74
4273,180,81,25/11/2024,562.04,7,26.85
4274,2000,41,22/06/2024,890.4,7,39.69
4275,1982,39,18/08/2024,652.57,2,46.56
4276,835,19,29/02/2024,838.04,5,6.72
4277,17,78,25/04/2024,942.86,6,14.56
4278,1344,31,03/05/2024,528.55,2,28.44
4279,252,87,26/02/2024,124.85,3,23.28
4280,550,82,18/02/2024,339.24,1,45.18
4281,72,59,04/04/2024,180.38,3,16.62
4282,879,96,14/12/2024,392.03,2,7.65
4283,1726,67,11/11/2024,174.85,1,11.56
4284,1447,64,05/12/2024,225.9,8,16.21
4285,435,84,04/06/2024,926.09,2,12.1
4286,1962,2,31/07/2024,201.12,7,17.74
4287,912,26,27/12/2023,865.72,7,25.02
4288,698,53,22/05/2024,132.48,8,33.26
4289,1481,96,20/07/2024,421.78,2,38.11
4290,1464,20,29/02/2024,754.57,10,46.53
4291,1783,70,12/03/2024,683.18,1,36.07
4292,1707,35,14/10/2024,425.28,3,19.76
4293,1327,36,16/01/2024,862.02,3,21.65
4294,838,87,10/03/2024,932.48,3,13.07
4295,1352,95,23/11/2024,498.24,10,35.44
4296,1585,6,08/06/2024,406.55,10,20.86
4297,1518,7,29/11/2024,600.49,5,32.06
4298,1089,91,01/06/2024,37.5,10,20.71
4299,17,34,25/08/2024,664.85,4,24.56
4300,717,89,18/04/2024,881.29,7,18.21
4301,402,78,26/04/2024,895.96,2,20.61
4302,1997,78,27/05/2024,766.35,5,16.56
4303,1423,49,31/10/2024,426.8,4,37.95
4304,1156,94,22/07/2024,988.82,5,30.76
4305,57,39,19/03/2024,534.55,7,28.01
4306,1165,100,29/01/2024,120.39,9,33.47
4307,1309,27,05/11/2024,299.88,5,41.72
4308,1782,11,08/05/2024,733.88,9,45.3
4309,848,21,29/02/2024,953.38,3,21.8
4310,1462,15,31/03/2024,357.03,6,36.83
4311,543,71,03/10/2024,719.63,9,44.26
4312,1992,75,27/01/2024,335.69,4,47.39
4313,799,58,04/09/2024,902.19,9,41.93
4314,1318,5,13/01/2024,834.4,9,40.11
4315,1285,31,06/07/2024,288.85,1,31.23
4316,1365,90,03/01/2024,512.08,1,20.36
4317,1975,69,18/04/2024,88.12,6,36.65
4318,480,71,21/10/2024,74.64,5,41.01
4319,1189,1,13/06/2024,741.76,3,42.27
4320,348,10,27/06/2024,588.62,2,11.73
4321,1625,8,02/04/2024,963.25,9,23.17
4322,750,9,20/10/2024,511.89,9,48.66
